user_name;time;date;stadt;text;flixbus;bahn;blablacar;land;pos
347775881990178_1147360528698372;08:25:18;18.09.2017;;"Jedzie ktos z Monachium badz Salzburga do Poznania 17 lub 18 pazdziernik ? Potrzebne 1 miejsce .
Fährt jemand aus München oder Salzburg nach Poznan ? Ich brauche ein Platz für mich 17oder18 Oktober .";0;0;1;DE;0
347775881990178_1145209985580093;06:23:00;18.09.2017;;"Wir sind Mobilitätspartner der Karrieremesse Stuzubi, die am Sonntag, den 08.10., von 10-16 Uhr in der Sporthalle Hamburg stattfindet! 

Kommt vorbei und informiert euch bei namhaften Ausstellern unter anderem über Master, Direkteinstieg oder Trainee: www.stuzubi.de/hamburg-sonntag";0;0;1;DE;0
248371251877349_1586172718097189;21:12:46;17.11.2017;;"Wenn die Leute wüssten, was es derzeit für ein Chaos auf den DB Strecken in Hessen gibt, würde jeder Flixbus noch 4 von 5 Sternen geben. Sprich bei Euch läuft es noch gut..... ;) Natürlich kann man nicht 100 % sein. Man versucht dem aber nahe zu kommen..... Schönes Wochenende";1;0;0;DE;0
248371251877349_1586146734766454;20:29:38;17.11.2017;;???? ????-?? ????? ?????? ????????? ?? ?????? ? ???????? ? ???????, ?????????? ???? ???????. ????? ???????.;1;0;0;DE;0
248371251877349_1586035944777533;18:09:21;17.11.2017;;"Hallo, 
Ich bin mit dem Flixbus auf dem Weg nach Hamburg und auf der Toilette gibt es kein Toilettenpapier mehr. Ich wollte mich damit als Mumie verkleiden und dann alle im Bus erschrecken, was daher leider nicht geklappt  hat.
Ich hoffe auf meiner nächsten Fahrt ist genug Toilettenpapier für etwaige Pläne vorhanden.

Danke :)";1;0;0;DE;2
248371251877349_1586034694777658;18:07:46;17.11.2017;;"Liebes FlixBus-Team, 

ich bin mir sicher, ihr tut euer Möglichstes, Kunden zufriedenzustellen. Oft klappt das sicherlich gut, auch ich hatte schon sehr schöne und entspannte Fahrten mit euch. 

Allerdings, und das stört mich heute nicht zum ersten Mal: Ich erlebe es selten, dass im Bus wirklich alles so funktioniert wie es sollte. Kein WLAN? Kann ich mit leben. Keine Steckdose? Blöd, aber ist dann eben so. Aber ernsthaft, bei einer Fahrt, die vor 19 Uhr startet kein funktionierendes Licht an den Plätzen?! Manche Menschen lesen übrigens gern während der Fahrt - aber gut, sehe ich eben apathisch aus dem Fenster. Nur bitte und bei aller Freundschaft: Was ist da los bei euch? ;)";1;0;0;DE;2
248371251877349_1585904671457327;15:17:08;17.11.2017;;Jedes Mal, wenn ich mit dem Flixbus unterwegs bin, habe ich eine traumhafte Aussicht!;1;0;0;DE;1
248371251877349_1585882498126211;14:57:16;17.11.2017;;"Hallo, da man mir via Mail, Telefon oder sogar schriftlich kein wirkliches Gehör geschenkt hat, teile ich hier gern meine aktuellen Erfahrungen mit dem Service von FlixBus, innerhalb der Community!

Ich hatte anfang des Jahres eine Hin- sowie Rückfahrt über FlixBus gebucht. Aus persönlichen Gründen konnte ich diese Fahrten leider nicht antreten und habe diese storniert -via Gutschein zu einem späteren Zeitpunkt-. Leider ergab sich dieser Zeitpunkt nicht mehr für mich und ich habe mich freundlichst an den Support gewandt, mit der Frage, ob man meine Gutscheine welche ich mir habe ausstellen lassen, auf die ursprüngliche Zahlungsart (Bankeinzug) umbuchen kann. Leider ließ der Online-Support (Service/Kontakt) mehrfach zu wünschen übrig, mit der Bitte, ich möge dies doch selbst auf der Homepage beauftragen. 

Erst der Anruf ergab, nach meiner Schilderung, der freundliche Hinweis, wie ich in diesem Fall vorgehen kann. (Kontaktformular/bestimmte Kodierung). Gesagt getan, ich habe dort mein Anliegen erneut geschildert. Bekam dann die Rückmeldung via Mail, dass bei einer Umbuchung nach einem bestimmten Zeitraum eine Bearbeitungsgebühr von 15,00EUR je Buchung anfallen würde. 

Ich empfand dies eher als komisch und rief erneut die Kundenhotline an. Dort wurde ich tatsachlich so freundlich behandelt, dass ich als ""der dumme"" betitelt wurde, ""ja selbst Schuld sei, da ich die Erstattungsart Gutschein gewählt habe""! Selbstverständlich wollte ich dieses Telefomat nicht einfach so hinnehmen und habe mich via Mail an die Geschäftsleitung gewandt. Bekam auch promt die Rückmeldung, ich sollte via Eides Statt erklären, dass ich die Fahrt nicht angetreten bin. (Jedoch eine Anmerkung an dieser Stelle, ohne eine Entschuldigung für das eher fragwürdige Verhalten des Mitarbeiters am Telefon). 

Auch dieser Bitte bin ich selbstverständlich nachgekommen. Habe schriftlich via Eides Statt erklärt, dass ich die Fahrt nicht angetreten bin. Habe das Schreiben direkt im Geschäftssitz Berlin persönlich abgegeben und mir qittieren lassen. Ein paar Tage später erfolgte erneut die Rückmeldung via Mail, dass es nicht möglich sei, die Gutscheine umbuchen zu lassen, da eine Bearbeitungsgebühr von 15,00 EUR je Buchung anfallen würde. 

Mal ganz ehrlich FlixBus, wollt Ihr einen zum Nappel halten, Ihr beschimpft einen und habt es noch nicht einmal nötig Euch dafür zu entschuldigen? Darüber hinaus, gibt man mir die Option via Eides Statt zu bestätigen, dass ich die Fahren nicht angetreten bin. Im Abschluss sagt man mir ganz klar erneut, dies sind die AGB´s, welche hier greifen würden. Sorry, aber habt Ihr vielleicht mal etwas von Kulanz gehört? 

Ich frage mich, warum man so mit mir umgeht. Mit Ruhm bekleckert habt Ihr Euch in diesem Fall so gar nicht. Gefühlt weiß keiner so richtig bei Ihnen, was der andere macht. Sonst würde sich ja solch eine -nennen wir es mal Hinhaltetaktik- gar nicht erst ergeben! Wenn Ihr meint, so mit einem Gast umzugehen zu müssen, welcher häufiger mal über Euch gefahren ist, dann vielen Dank, jedoch nie wieder!!!

Ich danke für die Aufmerksamkeit.";1;0;0;DE;2
248371251877349_1585795464801581;13:31:42;17.11.2017;;"Wie ist es möglich das ich ohne Info seit 12:45 an der Haltestelle warte u nix kommt ? Keine Info,  kein bus 
Ich bin Stinksauer";1;0;0;DE;2
248371251877349_1585769248137536;13:15:42;17.11.2017;;Ich fahre ja sehr gerne mit dem Flixbus, aber ich bin echt genervt von Menschen, welche ständig und ununterbrochen telefonieren müssen.;1;0;0;DE;2
248371251877349_1585606141487180;09:10:54;17.11.2017;;"Auf der Suche nach einer günstigen Alternative? Wir sind für Euch da. :)
?? bit.ly/flix-Erfurt
?? bit.ly/flix-Halle
Beispielstrecken:
?? Erfurt – Berlin: ab 10,90€
?? Halle – Berlin: ab 7,90€
?? Erfurt – Halle: ab 7,00€
Wir freuen uns auf Euch!";1;0;0;DE;0
248371251877349_1585322148182246;00:27:45;17.11.2017;;"Der flixbus Richtung KIEL Linie N50 hat 3 Stunden verspätung. 
Hat jemand von LEIPZIG, der nach Berlin Schönefeld dringend muss, die Möglichkeit, ein Auto zu mieten???? Kosten werden geteilt.

ps. Danke flixbus.";1;0;0;DE;2
347775881990178_1193661600734931;14:28:50;17.11.2017;;"Fährt hier jemand zwischen nebra/naumburg und Landkreis gz/A/Ul umher oder kennt jemand der jemand kennt und meine mum immer mal wieder mitnimmt?!
Dankeschön";0;0;1;DE;0
152033178165965_1539177996118136;23:17:06;17.11.2017;;Es kommt täglich zu ausfällen auf der Strecke RB 41 Frankfurt Marburg Mittags und gleich Abends nochmal... ein Unding als dauer Pendler ständig warten zu müssen oder gar so wie heute den letzten Anschluss Bus nach hause nicht zu bekommen. Das Fazit Der woche ist zu einer Fahrkarte noch taxi Kosten von Knapp 250Euro. Das Theater zieht sich nun über Wochen allso liebe BAHN wie lange soll das noch gehen . Ich zahle für meine Monatskarte nen haufen schotter und komme recht selten ans Ziehl VIELEN DANK;0;1;0;DE;2
152033178165965_1539136189455650;22:11:53;17.11.2017;;"Nicht mehr verlässlich, selbst bei Verspätungen. 
Heute morgen mit 20min Plus gestartet und kurz vor Plan angekommen. Auf den Rückweg mit 5min Plus gestartet und auch vor Plan angekommen. 
Und dazu noch in beiden Zügen funktionierende Technik und ganze Zeit ausreichend WLAN, obwohl im Wagen etwa 1/4 Filme geschaut haben. Unmöglich. ????

Irgendwie bekomme ich immer eine parallele, fast immer funktionierende Bahnwelt. 

Weiterhin alles gute auf den weg um alle zufrieden zu stellen.";0;1;0;DE;2
152033178165965_1539095629459706;21:05:42;17.11.2017;;"Guten Abend,  gibt es neue Informationen zum ICE 1653 zum Hauptbahnhof Dresden? 
Der Zug steht seit Stunden in Riesa. Notarzteinsatz ist seit 17.20 Uhr bekannt. 

Mfg";0;1;0;DE;0
152033178165965_1539092769459992;21:00:28;17.11.2017;;"Deutsche Bahn - das schlimmste Management was Deutschland nach BER zu bieten hat. 
Wieder eine Stunde Verspätung - keine Durchsage - keine Infos zur Weiterfahrt - keine Entschuldigung - kein w-lan - kein Wasser! 
Bitte einmal nach Japan und lernen! 

Teuer & unzuverlässig";0;1;0;DE;2
152033178165965_1539090959460173;20:57:16;17.11.2017;;"Liebes Bahn Team
Ich würde gerne meine 2000  Bahnbonus Punkte einlösen gegen eine ""Freifahrt international 2. Klasse"" und damit von Lille (Frankreich) nach Bielefeld fahren.
Die Fahrt umfasst in jedem Fall verschiedene Züge (Eurostar, TGV, Thalys, ICE). Kann ich die Freifahrt auf dieser Strecke nutzen? Was bedeutet der Zusatz 'nach Verfügbarkeit'? Lege ich mich bei Eintausch des Gutscheins auf einen Zug fest oder bin ich flexibel in der Zugwahl am entsprechenden Tag?";0;1;0;DE;0
152033178165965_1539089652793637;20:55:01;17.11.2017;;Wieder mal kein Verlass auf die deutsche Bahn!!;0;1;0;DE;2
152033178165965_1539078979461371;20:38:53;17.11.2017;;"Lieber KIN des RE 4533, Sie werden sich noch erinnern, wir hatten da mal Probleme , wegen einem Ticket, was angeblich nicht für Frankfurt gültig wäre, und wo sogar Ihr Teamleiter Ihnen am Ende das Gegenteil , von Ihrer Meinung belegen konnte. Heute hatten wir wieder  Probleme , und auch heute werde ich mich an Ihren Teamleiter wenden. Der heute verspätete RE 4533 ermöglichste mir in Langenselbold es nicht, meine Anschlüsse nach Ronneburg zu erreichen. Es sehen hier u.a. die AGB vom RMV vor, einen Taxi Gutschein zu erstellen, da letztes Verkehrsmittel des Tages. Angeblich sieht das Ihre Transportleitung, die Sie scheinbar für jeden Sch... fragen müssen nicht so. Die Aussage "" Station und Service zahlt das ja bar aus "" ist einfach nutz ein Witz. - Hätte man sich hier einmal Kundenfreundlich gezeigt ( auch in den DB Regio AGB steht etwas anderes ) , hätte ich hier auf die Ganze Aktion verzichten können. Selbst einen V - Zettel konnten Sie, da angebliich keine mehr vorh. nicht mehr ausstellen.  Ich finde , dies sind Behelfsaussagen. Beschwerde an den RMV , als auch Ihren Teamleiter, Herr E , bzw. Herrn H. gehen heute noch raus. Freundliche Grüße";0;1;0;DE;2
152033178165965_1539059732796629;20:12:30;17.11.2017;;"http://www.n-tv.de/panorama/Zug-in-Japan-faehrt-20-Sekunden-zu-frueh-los-article20138437.html

Man stelle sich dies mal in Deutschland vor. ??";0;1;0;DE;0
152033178165965_1539055846130351;20:07:00;17.11.2017;;Hallo, eine Frage: gilt bei einem Interrail-Global Pass bei der Reise ins Heimatland auch die Regel, dass die Ankunft bis 10 Uhr am nächsten Tag erfolgen darf? Dankeschön!;0;1;0;DE;0
152033178165965_1539042762798326;19:48:44;17.11.2017;;"Zwei verschiedene Ankunftszeiten für ein und denselben Zug in der gleichen App und die Angaben ""Anschlusszug wird nicht erreicht"" und als angezeigte Alternative soll man den Anschlusszug nehmen.
Will man dann auf die Durchsage vertrauen, wird der Anschlusszug oder eine mögliche Alternative nicht erwähnt.

Danke für den wundervollen Service deutsche Bahn. #lovingdb";0;1;0;DE;0
152033178165965_1539037516132184;19:41:00;17.11.2017;;"??Kundenfreundlichkeit Fehlanzeige??
ICE592 hat ca. 10 min Verspätung in Frankfurt Hauptbahnhof und kommt 20.20 an, Anschlusszug ICE1647 nach Leipzig auf dem Gleis gegenüber fährt planmäßig 20.20 ab, mindestens 40 Leute rennen aufs andere Gleis und stehen vor verschlossenen Türen ??warten iCE heute nicht mehr auf Anschluss ??jetzt stehen alle und warten auf Anschluss 1!!!!! Stunde später. Hat es die Bahn gerade so dicke dass Erstattungen wegen Zugverspätung zum Fenster rausgeworfen werden müssen ??
Ich überlege mir ob ich künftig nicht aufs Auto umsteige";0;1;0;DE;2
152033178165965_1539036326132303;19:39:22;17.11.2017;;"Schön das man über die Bahnhof live App sich über den Funktionsstatus der einzelnen Aufzüge informieren kann. Noch schöner wäre es wenn die Daten auch stimmen würden. Der Aufzug in Essen Steele Ost Gleis 2/4 wird schon den ganzen Tag als funktionsfähig angezeigt. Nur er funktioniert leider nicht. Und das nicht erst seit heute, denn heute Morgen um 5 Uhr klebte schon ein Störungsschild an der Tür. Also muss er ja schon länger stillstehen und es der Bahn auch bekannt sein. Heute Abend funktionierte er übrigens auch weiterhin nicht obwohl in der APP ""grün"" angezeigt wird.";0;1;0;DE;2
152033178165965_1539031682799434;19:32:21;17.11.2017;;Re 4533 ist 14 min zu spät. RB 15633 fällt aus, was ist hier wieder los ????Erklärungen ? Bitte keine versuche , Fakten ! Was war auf den Vorleistungen los ??;0;1;0;DE;2
152033178165965_1539027346133201;19:26:45;17.11.2017;;"Die Bahn nimmt ihre zahlende Kundschaft so was von ernst. 
Zug von FFM Süd nach Wächtersbach Abfahrt 19.48 Uhr, um 19.50 Uhr werden 5 Min. Verspätung gemeldet, um 19.55 Uhr 10 Min, um 20.05 Uhr erscheint am der Fahrgastinformation die Anzeige des Zuges nach Fulda um 20.33Uhr. Durchsagen, Entschuldigen Fehlanzeige, werden ja auch vollkommen überbewertet, als DB-Nutzer weiß ja schließlich jeder, dass pünktliche Züge Glückssache sind. So spart die Bahn einfach mal eben schnell eine komplette Fahrt ein. Klar das Geld wird dringend für die Superangebote im Fernverkehr benötigt, da muss der Regionalverkehr eben mal e weng sparen, die Fahrgäste  dort sind auch nicht wichtig. Der Servicemitarbeiter sagt allen Ernstes zm 20.24Uhr, dass der Zug um 19.48 gefahren ist, um sich dann zu korrigieren, dass er doch ausfällt. 
Vielen Dank für nichts, für absolut nichts Deutsche Bahn.";0;1;0;DE;2
152033178165965_1539020042800598;19:17:11;17.11.2017;;Warum hat der neue Direktzug von Frankfurt nach Mailand auf der Rückfahrt eine andere Streckenführung in der Schweiz? Macht meiner Meinung nach Wenig Sinn (die Leute wollen wieder zum Ausgangsbahnhof zurück). Ist der neue Gotthart Tunnel nur einspurig in eine Richtung befahrbar?;0;1;0;DE;0
152033178165965_1539017009467568;19:12:58;17.11.2017;;Mal ein Beispiel?;0;1;0;DE;0
152033178165965_1539010719468197;19:03:34;17.11.2017;;Schämt euch! IC 2312 Ausfall der Heizung (neben den 50 Min Verspätung, zwei fehlenden Wg.). Ihr lasst uns ohne eine Info in der Kälte sitzen. Ihr solltet lieber Decken verteilen, anstatt dumme Sprüche kurz vor der lang ersehnten Ankunft rauszuposaunen. „Dann bleiben Sie wenigstens alle frisch“ kann doch nur eine Aussage von jemandem sein, der sich in die Situation anderer Menschen nicht hinein versetzen kann. Und danke für die Erkältung. Hätte ich Alternativen, würde ich wohl nie wieder ein DB Zug von innen sehen. Zufällig keine Fahrgastrechteformulare dabei... das reduziert wohl Forderungen!;0;1;0;DE;0
152033178165965_1539004122802190;18:54:16;17.11.2017;;Ihr seid super!;0;1;0;DE;1
152033178165965_1538998769469392;18:46:43;17.11.2017;;Hallo deutsche bahn...  Wisst ihr was ich bin mal sowas von mega genervt auf euch...  Was soll das? erst legt ihr am 29.10.17 komplett Deutschland lahm nur wegen ein bisschen Wind...  Versaut so vielen den Urlaub und schickt sie Heim wieder .. Leider ist man sonntags morgens um 7.45 Uhr dann auch noch gezwungen im ReiseZentrum von Stuttgart abzuwarten wenn dann nur 3 Schalter geöffnet waren bis 60 Leute einen Antrag geholt hatten um das Geld zurück zu bekommen...  Eine echte Frechheit das ihr es nicht sofort auszahlt!...  Nein jetzt warten wir schon über 3 Wochen und immer noch kein Geld auf dem Konto nächste Frechheit unglaublich!  Habe angerufen schon bei den Fahrgastrechten ihr habt alle meine unterlagen bekommen..  Wie sollte es auch anders sein habe sie sofort morgens noch in Briefkasten!!  Was Gibt's da ewig zu bearbeiten????  Gebt mir endlich für euren nicht erbrachten Service mein Geld zurück!!!!!!;0;1;0;DE;2
152033178165965_1538995159469753;18:41:59;17.11.2017;;Hallo DB-Team: ich habe per Mail ein sehr nettes Angebot von euch bekommen, nämlich meine nächste Fahrt in die 1. Klasse upzugraden. Ich dachte mir, für 9,99 warum nicht? Leider funktioniert die Umsetzung gar nicht, ich erhalte bei jedem Versuch nur eine Fehlermeldung. ??;0;1;0;DE;2
152033178165965_1538993436136592;18:39:07;17.11.2017;;RB 25 wieder Verspätung hmm;0;1;0;DE;2
152033178165965_1538993006136635;18:38:25;17.11.2017;;"Im ICE 109 Richtung Basel tropfte heute der Schweiß von der Decke. Auf die Köpfe der Passagiere. Okay, es war nur Wasser. Aber es waren 4 Stunden. Eigentlich unhaltbar für über 100€ für das Ticket. Streicht das ""eigentlich"".
Irgendwelche Vorschläge @DBPersonenverkehr #diebahn #bahn #DB 
(Video gibt's auch, aber der Upload klappte noch nicht.)";0;1;0;DE;2
152033178165965_1538975549471714;18:12:39;17.11.2017;;Zug schon wieder ausgefallen. 18.05 Frankfurt KA.  Das dritte mal diese Woche, dass ich mich hier melden muss, weil ICEs gestrichen wurden oder Verspätung hatten. Aber es läuft ja alles Rund bei der dt. Bahn.;0;1;0;DE;2
152033178165965_1538968052805797;18:02:59;17.11.2017;;"Hallo liebes Bahn Team,

ich habe am 10.11.2017 eine Fahrpreisnacherhebung erhalten, da ich Nutzer eines RMV JobTickets bin und mein Firmenausweis bei der Fahrt nicht einstecken hatte, da ich auf dem Weg zu einer Feier war und nicht das Risiko eines Verlustes desselbigen eingehen wollte. Nun habe ich soeben die Kollegen via Chat kontaktiert und die Info erhalten, dass der Tag der Erhebung (es war 20:38 an selbigem Tag) mitzählt. Nun fragte ich, ob man nicht kulant sein könne und das Anliegen zur Zufriedenheit eines (seit Jahren Reisenden) Kunden regeln könne, denn ich bin ja bereit die Nachzahlung über 7€ zu leisten, da ich Besitzer einer personalisierten Karte bin. Dies sei aber aufgrund der allgemeinen Bestimmungen nicht möglich. Daher versuche ich es nochmals über diesen Weg, da ich mich auch bei den etlichen Verspätungen und Ausfällen (teilweise führen diese zu erheblichen Wartezeiten, während ich meine Zeit gerne mit Freunden oder Familie verbracht hättte) noch nie beschwert oder eine Rückzahlung des Fahrpreises beantragt habe und das seit 7 Jahren Pendelverkehr. Ich bitte um Nachsicht und hoffe, Sie können mir weiterhelfen. Danke und Gruß
Denis Weiß";0;1;0;DE;0
152033178165965_1538964399472829;17:57:27;17.11.2017;;"Diese Woche jeden Tag zweimal Bahn gefahren. Jede Fahrt Verspätung (und ich rede hier nicht von 1-5 Minuten). Zuletzt jetzt auch noch die RE 17:49 von Köln nach Duisburg, aktuell >20 Minuten. 

Ich bin echt fassungslos. Ihr macht mich noch zum Alkoholiker. Selbst die Kopiervorgänge von Windows 95 haben genauere Zeitangaben als ihr!";0;1;0;DE;2
152033178165965_1538952006140735;17:44:05;17.11.2017;;"Liebe Bahn, toll das es hier in Opladen Pendlerparkplätze gibt, aber ein bisschen Licht wär toll. Ich kann nicht zählen, wie oft ich schon gestolpert bin, da man im Dunkeln nichts sehen kann. 
Schade, dass sich Fotos nicht anfügen lassen, sonst hätte ich euch das schwarze Nichts gerne gezeigt. Achso, die Lampen stehen alle zehn Meter. Nur leider sind sie aus.";0;1;0;DE;2
152033178165965_1538920842810518;17:30:01;17.11.2017;;"???????? Seit 25 Jahren können Sie bequem mit dem ICE in die Schweiz fahren! 

Das haben wir heute gemeinsam mit der SBB CFF FFS gefeiert und gleich noch den ETR610 vorgestellt. Neben unserem jüngsten ICE, dem ICE 4, fährt dieser ab dem 10. Dezember auf der neuen Verbindung von Frankfurt nach Mailand. Es geht über Basel, Luzern, durch den Gotthard-Basistunnel ins Tessin und dann nach Mailand.

Ein paar Fakten zum ETR610:
Plätze: 420
Höchstgeschwindigkeit: 250 km/h
Zuglänge: 187,4 Meter
Leergewicht: 387 Tonnen

Fotos: Reise Blögle | reisebloegle.de";0;1;0;DE;0
152033178165965_1538941726141763;17:27:02;17.11.2017;;Was ist denn heute in Marburg Los? Gefühlt fällt jede zweite RB aus. Wieder Mangel an Fahrzeugen? Gibt's ne Lösung mit Ersatzgarnituren? Würde mich freuen eine Antwort zu erhalten.;0;1;0;DE;2
152033178165965_1538941706141765;17:27:01;17.11.2017;;Ich stehe im Sprinter von Frankfurt nach Berlin und würde gerne was Essen. Da der Zug sehr voll ist sitzen schlafende Leute auf Plätzen und nippen alle 10 min an ihrem Wasser. Sehr witzig zu beobachten. Hilfe Kunde droht mit Umsatz. ??;0;1;0;DE;0
152033178165965_1538940369475232;17:25:06;17.11.2017;;"Anstatt den Anschluss-Zug 5 Minuten warten zu lassen, lasst ihr also lieber eure Kunden 2h auf einem Bahnhof im tiefsten Sachsen warten, auf dem es absolut nichts gibt?
Ihr habt es echt drauf!";0;1;0;DE;2
152033178165965_1538935352809067;17:18:21;17.11.2017;;"Liebe Deutsche Bahn, 

Wenn ein Zug Verspätung hat kann man in der heutigen Zeit doch erwarten, dass eure super App DB Navigator auch das richtige anzeigt, oder? Hier die Realität; laut Ansage am Bahnsteig Dresden-Naustadt hat der IC 2446 (Abfahrt 17:20, 17.11.17) aufgrund eines Notarzt-Einsatzes eine Verspätung um ca. 60 min. leider zeigt der DB Navigator an, dass der Zug schon fast in Leipzig ist mit ca. 20 min. Verspätung. Wie kann das sein? Der Zug ist definitiv nicht von Dresden-Naustadt los gefahren. Hier stehen Fahrgäste die sich schon die Ansage bekommen, dass auch der nächste Zug 30 min. Verspätung hat. 
Willkommen in 21. Jahrhundert. #DeutscheBahn #Zuverlässig #ichfriere";0;1;0;DE;2
152033178165965_1538923189476950;17:04:00;17.11.2017;;Liebe Bahn, ich sitze gerade im ICE 516 von München nach Dortmund. Ein großes Lob an das Zugpersonal. Besonders hervorheben möchte ich den Zugbegleiter in Wagen 23, der uns mit seiner empathischen Art herzlich zum Lachen gebracht hat. Klasse!!! So macht Bahnfahren wieder Spaß. ????;0;1;0;DE;1
152033178165965_1538904936145442;16:37:32;17.11.2017;;"Heute bin zwar mal nicht einer der Betroffenen, aber ein Blick in die Bahn App verheißt auf der Strecke Nürnberg-Würzburg für diesen Freitag wieder mal nichts Gutes:
RE 58224 Abfahrt 16.05 in Nürnberg hat 34 Minuten Verspätung. Anschlüsse allesamt weg...";0;1;0;DE;2
152033178165965_1538902622812340;16:33:48;17.11.2017;;"Hallo Deutsche Bahn Personenverkehr
Warum kann man seit einiger Zeit nicht mehr von Berlin nach Leipzig durchfahren? Der Umstieg in Bitterfeld und die sbahn hat absolut zu wenig Kapazität für alle die mitmüssten . Wer plant sowas? Bleibt das so oder ist das nur temporär?";0;1;0;DE;2
152033178165965_1538900306145905;16:31:04;17.11.2017;;IC 2356 - warum habe ich doch gleich Geld für den Sitzplatz bezahlt - ah ja... um nicht 2 Stunden vor einem defekten Klo stehen zu müssen! Danke deutsche Bahn —— klappt wie immer : NICHT!!!!;0;1;0;DE;2
152033178165965_1538897872812815;16:27:29;17.11.2017;;"Hallo, ich habe da mal eine Frage.
Ich habe hier einen Toffifee Gutschein, 
Und weil beim letzten Mal der BahnCard Rabatt nachdem ich meinen Toffifee Gutschein eingelöst habe wieder abgezogen worden ist für die nächste Buchung noch einen Gutschein von euch bekommen.
Ich würde gerne bei der nächsten Buchung beide Gutscheine einlösen. Ist das machbar?
Natürlich dabei noch meiner Bahncard.
Ich hätte auch ein Angebot wo ich noch bei dem Mindestbestellwert von 40 € bei dem Toffifee Gutschein dabei bin auch - der BahnCard. Jetzt ist aber noch hinzugekommen ein 10 € Gutschein den ich von Ihnen zugesendet bekommen habe.
Ist es also auch machbar alle drei Gutscheine zusammen mit der BahnCard einzulösen?
Liebe Grüße!";0;1;0;DE;0
152033178165965_1538889959480273;16:15:50;17.11.2017;;"Hallo liebes DB Social Media Team,

habt ihr eine Info, wieso die S8 (Mönchengladbach --> Hagen und auch andersrum) in den letzten Tagen zu den Hauptverkehrszeiten morgens und spätnachmittags/abends sehr oft nur als Kurzzug fährt?

Die Einzelwagen sind zu der Zeit durch die vielen Pendler natürlich total überfüllt und es wird durch den Fahrer dann nichtmal die erste Klasse freigegeben. Das macht so echt keinen Spaß. 

Könnt ihr bitte mal rausfinden, wieso das so ist und ob sich das logistisch optimieren lässt?

Danke und Gruß,
Thorsten";0;1;0;DE;0
152033178165965_1538889862813616;16:15:42;17.11.2017;;"Liebes DB-Team,
da mein gebuchter IC nicht mehr bis Berlin durchfährt, sondern man in Hannover umsteigen muss, hat mir ihr Kollege im Reisezentrum bereits auf meiner Fahrkarte bestätigt, dass die Zugbindung aufgehoben ist. Kann ich jetzt mit diesem Ticket an dem Tag eine beliebige Verbindung nach Berlin wählen? Also zu einer anderen Uhrzeit und auch mit dem höherwertigen ICE fahren?";0;1;0;DE;0
152033178165965_1538884226147513;16:07:30;17.11.2017;;"Es gibt Leute , die brauchen täglich das Glas Orangensaft . die DB braucht ihre täglichen Reklamationen ;)";0;1;0;DE;0
152033178165965_1538883272814275;16:06:13;17.11.2017;;Ich schreibe bezüglich meiner Fahrgastrechte - es gibt leider in eurem Brief keine Email Adresse und ich befinde mich derzeit im Ausland und werde sicherliche keine Servicenummer von hier anrufen? Wie kann ich dazu Stellung nehmen? Ihr verlangt eine Ankunftszeit per Fahrkarte? Wie geht das bitte, wenn ich eine BC100 habe?;0;1;0;DE;0
152033178165965_1538881806147755;16:03:59;17.11.2017;;Danke liebe Bahn! Ich hab einmal mehr 84€ dafür gezahlt, dass ihr mir den Tag versaut ??;0;1;0;DE;2
152033178165965_1538880899481179;16:02:35;17.11.2017;;Ich möchte gerne wissen warum bei der erneuten Sperrung der Gäubahn 18.11.17 - 26.11.17 keine Direktbusse eingesetzt werden. Es sind Herbstmessen in Stuttgart, die Züge sind in der Zeit ohnehin voll. Ein Bus in der Stunde für diesen Ansturm? Die Pendler die dann schon seit frühmorgens unterwegs sind müssen entweder auf den nächsten Bus warten oder sich in den Bus reinquetschen. Als Pendler muss man halt auch seine Zeit am Arbeitsplatz verbringen und soviel Urlaub hat keiner das er es damit überbrücken kann. Wenn ich das Auto nehme habe ich zusätzliche Kosten.;0;1;0;DE;0
152033178165965_1538878099481459;15:58:58;17.11.2017;;"Strecke Altenburg nach Erfurt, RE 3912, 15:25 Uhr zwischen Lehndorf und Schmölln: Übervoller, widerlich riechender Mülleimer an Sitzplatz (Foto lässt sich leider nicht beifügen). Nachdem ich die Zugbegleiterin  freundlich gefragt habe, ob sie diesen leeren könnte, wurde mir empfohlen, den Eimer selbst im angrenzenden Raum zu leeren. Als ich anmerkte, dass dies nicht mein Müll sei und ich ihn wohl kaum anfassen wolle, entgegnete die blonde Zugbegleiterin mir mit einem überaus freundlichen Augenverdrehen, drehte sich um und ging einfach. 
Deutsche Bahn. Immer ein Erlebnis.";0;1;0;DE;2
152033178165965_1538875652815037;15:55:31;17.11.2017;;Wie verhält man sich denn wenn keine sitzplatzreservierungen angeschrieben sind? Verscheucht man dann die Person, die auf dem reservierten Platz sitzt, obwohl die es gar nicht wissen kann?!;0;1;0;DE;2
152033178165965_1538875096148426;15:54:31;17.11.2017;;Liebes DB-Team, wie kann es sein, dass es für einen Zug KEINE Sitzplätze mehr zu reservieren gibt? Beim Ticketkauf wird DIES natürlich NICHT mit angezeigt! :-( Da hat man doch richtig Lust, die Reise anzutreten...;0;1;0;DE;2
152033178165965_1538872442815358;15:50:27;17.11.2017;;Warum fallen zw 18-19 Uhr do viele Züge der S8 u 9 aus , und ihr habt NIE info ??;0;1;0;DE;2
